Time;Natural ventilation, Roof, Zone 31 - Rm. 3-2, South Office, Temperature set point
03-19-2019 22:16:07;71.4833595275879
03-19-2019 23:16:07;71.4329597473145
03-20-2019 00:16:07;71.390119934082
03-20-2019 01:16:07;71.3372001647949
03-20-2019 03:16:07;71.221280670166
03-20-2019 04:16:07;71.1532409667969
03-20-2019 05:16:07;71.1053611755371
03-20-2019 06:16:07;71.060001373291
03-20-2019 07:16:07;71.0146415710449
03-20-2019 07:16:07;71.2767204284668
03-20-2019 08:16:05;70.9743217468262
03-20-2019 09:16:05;70.9516418457031
03-20-2019 10:16:05;70.9390419006348
03-20-2019 11:16:05;70.9541618347168
03-20-2019 12:16:05;70.9743217468262
03-20-2019 14:16:05;71.0196815490723
03-20-2019 15:05:49;71.0196815490723
