Time;Sun screening, Roof, Zone 31 - Rm. 3-2, South Office, Absolut position Sunscreening
10-30-2018 16:11:52;40
10-30-2018 16:11:53;46
10-30-2018 16:11:54;51
10-30-2018 16:11:55;56
10-30-2018 16:11:56;61
10-30-2018 16:11:57;67
10-30-2018 16:11:58;72
10-30-2018 16:11:59;77
10-30-2018 16:12:00;82
10-30-2018 16:12:01;87
10-30-2018 16:12:02;92
10-30-2018 16:12:03;100
10-30-2018 16:24:58;97
10-30-2018 16:24:59;91
10-30-2018 16:25:00;86
10-30-2018 16:25:01;81
10-30-2018 16:25:02;75
10-30-2018 16:25:03;71
10-30-2018 16:25:04;65
10-30-2018 16:25:05;60
10-30-2018 16:25:06;55
10-30-2018 16:25:07;50
10-30-2018 16:25:08;45
10-30-2018 16:25:09;40
10-30-2018 16:25:10;34
10-30-2018 16:25:11;29
10-30-2018 16:25:12;25
10-30-2018 16:25:13;19
10-30-2018 16:25:14;14
10-30-2018 16:25:15;10
10-30-2018 16:25:16;5
10-30-2018 16:25:17;0
10-30-2018 22:00:02;3
10-30-2018 22:00:03;9
10-30-2018 22:00:04;13
10-30-2018 22:00:05;19
10-30-2018 22:00:06;24
10-30-2018 22:00:07;30
10-30-2018 22:00:08;35
10-30-2018 22:00:09;40
10-30-2018 22:00:10;45
10-30-2018 22:00:11;50
10-30-2018 22:00:12;55
10-30-2018 22:00:13;60
10-30-2018 22:00:14;66
10-30-2018 22:00:15;71
10-30-2018 22:00:16;76
10-30-2018 22:00:17;81
10-30-2018 22:00:18;86
10-30-2018 22:00:19;91
10-30-2018 22:00:21;100
10-31-2018 00:00:02;98
10-31-2018 00:00:03;93
10-31-2018 00:00:04;87
10-31-2018 00:00:05;82
10-31-2018 00:00:06;77
10-31-2018 00:00:07;72
10-31-2018 00:00:08;66
10-31-2018 00:00:09;61
10-31-2018 00:00:10;56
10-31-2018 00:00:11;51
10-31-2018 00:00:12;46
10-31-2018 00:00:13;41
10-31-2018 00:00:14;36
10-31-2018 00:00:15;31
10-31-2018 00:00:16;26
10-31-2018 00:00:17;21
10-31-2018 00:00:18;16
10-31-2018 00:00:19;12
10-31-2018 00:00:20;7
10-31-2018 00:00:21;2
10-31-2018 00:00:22;0
10-31-2018 09:10:50;4
10-31-2018 09:10:51;10
10-31-2018 09:10:52;15
10-31-2018 09:10:53;20
10-31-2018 09:10:54;25
10-31-2018 09:10:55;31
10-31-2018 09:10:56;36
10-31-2018 09:10:57;41
10-31-2018 09:10:58;47
10-31-2018 09:10:59;52
10-31-2018 09:11:00;57
10-31-2018 09:11:01;62
10-31-2018 09:11:03;67
10-31-2018 09:11:04;73
10-31-2018 09:11:05;78
10-31-2018 09:11:06;83
10-31-2018 09:11:07;88
10-31-2018 09:11:08;93
10-31-2018 09:11:09;100
10-31-2018 10:23:57;98
10-31-2018 10:23:58;93
10-31-2018 10:23:59;88
10-31-2018 10:24:00;82
10-31-2018 10:24:01;78
10-31-2018 10:24:02;72
10-31-2018 10:24:03;67
10-31-2018 10:24:04;62
10-31-2018 10:24:05;57
10-31-2018 10:24:06;52
10-31-2018 10:24:07;47
10-31-2018 10:24:08;42
10-31-2018 10:24:09;37
10-31-2018 10:24:10;32
10-31-2018 10:24:11;27
10-31-2018 10:24:12;22
10-31-2018 10:24:13;17
10-31-2018 10:24:15;12
10-31-2018 10:24:16;7
10-31-2018 10:24:17;3
10-31-2018 10:24:18;0
10-31-2018 11:41:38;2
10-31-2018 11:41:39;7
10-31-2018 11:41:40;13
10-31-2018 11:41:41;18
10-31-2018 11:41:42;23
10-31-2018 11:41:43;29
10-31-2018 11:41:44;34
10-31-2018 11:41:45;39
10-31-2018 11:41:46;44
10-31-2018 11:41:47;50
10-31-2018 11:41:48;55
10-31-2018 11:41:49;60
10-31-2018 11:41:50;65
10-31-2018 11:41:51;70
10-31-2018 11:41:52;76
10-31-2018 11:41:53;81
10-31-2018 11:41:54;86
10-31-2018 11:41:55;91
10-31-2018 11:41:56;100
10-31-2018 13:37:27;97
10-31-2018 13:37:28;91
10-31-2018 13:37:29;86
10-31-2018 13:37:30;81
10-31-2018 13:37:31;76
10-31-2018 13:37:32;71
10-31-2018 13:37:33;65
10-31-2018 13:37:34;60
10-31-2018 13:37:35;55
10-31-2018 13:37:36;50
10-31-2018 13:37:37;45
10-31-2018 13:37:38;40
10-31-2018 13:37:39;35
10-31-2018 13:37:40;30
10-31-2018 13:37:41;25
10-31-2018 13:37:42;20
10-31-2018 13:37:43;15
10-31-2018 13:37:44;10
10-31-2018 13:37:45;5
10-31-2018 13:37:46;1
10-31-2018 13:37:47;0
10-31-2018 14:15:25;1
10-31-2018 14:15:26;7
10-31-2018 14:15:27;12
10-31-2018 14:15:28;17
10-31-2018 14:15:29;22
10-31-2018 14:15:30;28
10-31-2018 14:15:31;33
10-31-2018 14:15:32;38
10-31-2018 14:15:33;44
10-31-2018 14:15:34;49
10-31-2018 14:15:35;54
10-31-2018 14:15:36;59
10-31-2018 14:15:37;65
10-31-2018 14:15:38;70
10-31-2018 14:15:39;75
10-31-2018 14:15:40;80
10-31-2018 14:15:41;86
10-31-2018 14:15:42;90
10-31-2018 14:15:43;100
10-31-2018 15:25:54;5
10-31-2018 15:25:55;11
10-31-2018 15:25:56;16
10-31-2018 15:25:58;22
10-31-2018 15:25:59;27
10-31-2018 15:26:00;32
10-31-2018 15:26:01;38
10-31-2018 15:26:02;43
10-31-2018 15:26:03;49
10-31-2018 15:26:04;54
10-31-2018 15:26:05;59
10-31-2018 15:26:06;64
10-31-2018 15:26:07;69
10-31-2018 15:26:08;75
10-31-2018 15:26:09;79
10-31-2018 15:26:10;85
10-31-2018 15:26:11;90
10-31-2018 15:26:12;100
10-31-2018 16:09:30;99
10-31-2018 16:09:31;93
10-31-2018 16:09:32;88
10-31-2018 16:09:33;83
10-31-2018 16:09:34;78
10-31-2018 16:09:35;73
10-31-2018 16:09:36;67
10-31-2018 16:09:37;63
10-31-2018 16:09:38;57
10-31-2018 16:09:39;52
10-31-2018 16:09:41;47
10-31-2018 16:09:42;42
10-31-2018 16:09:43;37
10-31-2018 16:09:44;32
10-31-2018 16:09:45;27
10-31-2018 16:09:46;22
10-31-2018 16:09:47;17
10-31-2018 16:09:48;12
10-31-2018 16:09:49;8
10-31-2018 16:09:50;3
10-31-2018 16:09:51;0
10-31-2018 16:40:11;99
10-31-2018 16:40:12;94
10-31-2018 16:40:14;88
10-31-2018 16:40:15;83
10-31-2018 16:40:16;78
10-31-2018 16:40:17;72
10-31-2018 16:40:18;67
10-31-2018 16:40:19;62
10-31-2018 16:40:20;57
10-31-2018 16:40:21;51
10-31-2018 16:40:22;47
10-31-2018 16:40:23;41
10-31-2018 16:40:24;37
10-31-2018 16:40:25;31
10-31-2018 16:40:26;26
10-31-2018 16:40:27;21
10-31-2018 16:40:28;16
10-31-2018 16:40:29;12
10-31-2018 16:40:30;7
10-31-2018 16:40:31;1
10-31-2018 16:40:32;0
10-31-2018 22:00:03;5
10-31-2018 22:00:04;10
10-31-2018 22:00:05;16
10-31-2018 22:00:06;21
10-31-2018 22:00:07;27
10-31-2018 22:00:08;32
10-31-2018 22:00:09;38
10-31-2018 22:00:10;43
10-31-2018 22:00:12;49
10-31-2018 22:00:13;54
10-31-2018 22:00:14;59
10-31-2018 22:00:15;64
10-31-2018 22:00:16;70
10-31-2018 22:00:17;75
10-31-2018 22:00:18;81
10-31-2018 22:00:19;85
10-31-2018 22:00:20;91
10-31-2018 22:00:21;100
11-01-2018 00:00:02;95
11-01-2018 00:00:03;89
11-01-2018 00:00:04;84
11-01-2018 05:00:05;79
11-01-2018 05:00:06;74
11-01-2018 05:00:08;68
11-01-2018 05:00:09;63
11-01-2018 05:00:10;57
11-01-2018 05:00:11;52
11-01-2018 05:00:12;47
11-01-2018 05:00:13;42
11-01-2018 05:00:14;37
11-01-2018 05:00:15;32
11-01-2018 05:00:16;27
11-01-2018 05:00:17;22
11-01-2018 05:00:18;17
11-01-2018 05:00:19;12
11-01-2018 05:00:20;7
11-01-2018 05:00:21;2
11-01-2018 05:00:23;0
11-01-2018 13:19:37;1
11-01-2018 13:19:38;7
11-01-2018 13:19:39;12
11-01-2018 13:19:40;18
11-01-2018 13:19:41;23
11-01-2018 13:19:42;28
11-01-2018 13:19:43;34
11-01-2018 13:19:44;39
11-01-2018 13:19:45;45
11-01-2018 13:19:46;50
11-01-2018 13:19:47;55
11-01-2018 13:19:48;60
11-01-2018 13:19:49;66
11-01-2018 13:19:50;71
11-01-2018 13:19:51;76
11-01-2018 13:19:52;81
11-01-2018 13:19:53;86
11-01-2018 13:19:54;91
11-01-2018 13:19:55;100
11-01-2018 13:29:59;98
11-01-2018 13:30:00;93
11-01-2018 13:30:01;87
11-01-2018 13:30:03;82
11-01-2018 13:30:04;77
11-01-2018 13:30:05;72
11-01-2018 13:30:06;67
11-01-2018 13:30:07;61
11-01-2018 13:30:08;56
11-01-2018 13:30:09;51
11-01-2018 13:30:10;46
11-01-2018 13:30:11;41
11-01-2018 13:30:12;36
11-01-2018 13:30:13;31
11-01-2018 13:30:14;26
11-01-2018 13:30:15;21
11-01-2018 13:30:16;16
11-01-2018 13:30:17;11
11-01-2018 13:30:18;7
11-01-2018 13:30:19;1
11-01-2018 13:30:20;0
11-01-2018 15:38:04;5
11-01-2018 15:38:05;11
11-01-2018 15:38:06;16
11-01-2018 15:38:07;22
11-01-2018 15:38:08;27
11-01-2018 15:38:09;32
11-01-2018 15:38:10;37
11-01-2018 15:38:11;43
11-01-2018 15:38:12;48
11-01-2018 15:38:14;53
11-01-2018 15:38:15;58
11-01-2018 15:38:16;63
11-01-2018 15:38:17;68
11-01-2018 15:38:18;74
11-01-2018 15:38:19;79
11-01-2018 15:38:20;84
11-01-2018 15:38:21;89
11-01-2018 15:38:22;94
11-01-2018 15:38:23;100
11-01-2018 15:44:57;94
11-01-2018 15:44:58;89
11-01-2018 15:44:59;84
11-01-2018 15:45:00;78
11-01-2018 15:45:01;73
11-01-2018 15:45:02;68
11-01-2018 15:45:03;63
11-01-2018 15:45:04;58
11-01-2018 15:45:05;53
11-01-2018 15:45:06;48
11-01-2018 15:45:07;43
11-01-2018 15:45:08;38
11-01-2018 15:45:09;33
11-01-2018 15:45:10;28
11-01-2018 15:45:12;22
11-01-2018 15:45:12;18
11-01-2018 15:45:14;13
11-01-2018 15:45:15;8
11-01-2018 15:45:16;3
11-01-2018 15:45:17;0
11-01-2018 22:00:03;6
11-01-2018 22:00:04;12
11-01-2018 22:00:05;17
11-01-2018 22:00:06;22
11-01-2018 22:00:07;28
11-01-2018 22:00:08;34
11-01-2018 22:00:09;39
11-01-2018 22:00:10;44
11-01-2018 22:00:12;50
11-01-2018 22:00:13;55
11-01-2018 22:00:14;61
11-01-2018 22:00:15;66
11-01-2018 22:00:16;71
11-01-2018 22:00:17;77
11-01-2018 22:00:18;82
11-01-2018 22:00:19;87
11-01-2018 22:00:20;93
11-01-2018 22:00:21;100
11-02-2018 00:00:01;97
11-02-2018 00:00:03;92
11-02-2018 00:00:04;87
11-02-2018 00:00:05;81
11-02-2018 00:00:06;76
11-02-2018 00:00:07;71
11-02-2018 00:00:08;66
11-02-2018 00:00:09;60
11-02-2018 00:00:10;55
11-02-2018 00:00:11;50
11-02-2018 00:00:12;45
11-02-2018 00:00:13;40
11-02-2018 00:00:14;35
11-02-2018 00:00:15;30
11-02-2018 00:00:16;25
11-02-2018 00:00:17;19
11-02-2018 00:00:18;15
11-02-2018 00:00:19;10
11-02-2018 00:00:20;4
11-02-2018 00:00:21;0
11-02-2018 22:00:03;3
11-02-2018 22:00:04;9
11-02-2018 22:00:05;14
11-02-2018 22:00:07;20
11-02-2018 22:00:08;25
11-02-2018 22:00:09;31
11-02-2018 22:00:10;36
11-02-2018 22:00:11;42
11-02-2018 22:00:12;47
11-02-2018 22:00:13;53
11-02-2018 22:00:14;58
11-02-2018 22:00:15;63
11-02-2018 22:00:16;69
11-02-2018 22:00:17;74
11-02-2018 22:00:18;79
11-02-2018 22:00:19;85
11-02-2018 22:00:20;90
11-02-2018 22:00:21;100
11-02-2018 23:18:42;98
11-02-2018 23:18:42;90
11-02-2018 23:18:43;82
11-02-2018 23:18:44;73
11-02-2018 23:18:45;65
11-02-2018 23:18:46;57
11-02-2018 23:18:47;49
11-02-2018 23:18:49;32
11-02-2018 23:18:50;25
11-02-2018 23:18:51;17
11-02-2018 23:18:53;9
11-02-2018 23:18:53;1
11-02-2018 23:18:55;0
11-03-2018 12:12:51;5
11-03-2018 12:12:52;11
11-03-2018 12:12:53;16
11-03-2018 12:12:54;22
11-03-2018 12:12:55;27
11-03-2018 12:12:56;32
11-03-2018 12:12:57;37
11-03-2018 12:12:58;43
11-03-2018 12:12:59;48
11-03-2018 12:13:00;53
11-03-2018 12:13:01;59
11-03-2018 12:13:02;64
11-03-2018 12:13:03;69
11-03-2018 12:13:04;74
11-03-2018 12:13:05;79
11-03-2018 12:13:06;84
11-03-2018 12:13:07;90
11-03-2018 12:13:08;95
11-03-2018 12:13:09;100
11-03-2018 12:44:07;98
11-03-2018 12:44:08;93
11-03-2018 12:44:09;87
11-03-2018 12:44:10;82
11-03-2018 12:44:11;77
11-03-2018 12:44:12;72
11-03-2018 12:44:13;66
11-03-2018 12:44:14;61
11-03-2018 12:44:15;56
11-03-2018 12:44:16;51
11-03-2018 12:44:17;46
11-03-2018 12:44:18;41
11-03-2018 12:44:19;36
11-03-2018 12:44:20;31
11-03-2018 12:44:21;26
11-03-2018 12:44:22;21
11-03-2018 12:44:23;16
11-03-2018 12:44:24;11
11-03-2018 12:44:25;6
11-03-2018 12:44:26;1
11-03-2018 12:44:27;0
11-03-2018 14:26:55;3
11-03-2018 14:26:56;9
11-03-2018 14:26:57;14
11-03-2018 14:26:58;19
11-03-2018 14:26:59;25
11-03-2018 14:27:00;30
11-03-2018 14:27:01;35
11-03-2018 14:27:02;41
11-03-2018 14:27:03;46
11-03-2018 14:27:04;51
11-03-2018 14:27:05;56
11-03-2018 14:27:06;62
11-03-2018 14:27:07;67
11-03-2018 14:27:08;72
11-03-2018 14:27:09;77
11-03-2018 14:27:10;82
11-03-2018 14:27:11;87
11-03-2018 14:27:12;93
11-03-2018 14:27:13;100
11-03-2018 16:42:37;99
11-03-2018 16:42:38;94
11-03-2018 16:42:39;89
11-03-2018 16:42:40;83
11-03-2018 16:42:41;78
11-03-2018 16:42:42;73
11-03-2018 16:42:43;67
11-03-2018 16:42:44;62
11-03-2018 16:42:45;57
11-03-2018 16:42:46;51
11-03-2018 16:42:47;47
11-03-2018 16:42:48;41
11-03-2018 16:42:50;37
11-03-2018 16:42:51;31
11-03-2018 16:42:52;26
11-03-2018 16:42:53;21
11-03-2018 16:42:54;16
11-03-2018 16:42:55;11
11-03-2018 16:42:56;6
11-03-2018 16:42:57;1
11-03-2018 16:42:58;0
11-03-2018 22:00:02;4
11-03-2018 22:00:04;10
11-03-2018 22:00:05;15
11-03-2018 22:00:06;21
11-03-2018 22:00:07;26
11-03-2018 22:00:08;31
11-03-2018 22:00:09;36
11-03-2018 22:00:10;42
11-03-2018 22:00:11;47
11-03-2018 22:00:12;52
11-03-2018 22:00:13;57
11-03-2018 22:00:14;63
11-03-2018 22:00:15;68
11-03-2018 22:00:16;73
11-03-2018 22:00:17;78
11-03-2018 22:00:18;83
11-03-2018 22:00:19;88
11-03-2018 22:00:20;93
11-03-2018 22:00:21;100
11-04-2018 00:00:02;99
11-04-2018 00:00:03;93
11-04-2018 00:00:04;88
11-04-2018 00:00:05;83
11-04-2018 00:00:06;78
11-04-2018 00:00:07;72
11-04-2018 00:00:08;67
11-04-2018 00:00:09;62
11-04-2018 00:00:10;57
11-04-2018 00:00:11;52
11-04-2018 00:00:12;47
11-04-2018 00:00:13;42
11-04-2018 00:00:14;37
11-04-2018 00:00:15;32
11-04-2018 00:00:16;27
11-04-2018 00:00:17;22
11-04-2018 00:00:18;17
11-04-2018 00:00:19;12
11-04-2018 00:00:20;7
11-04-2018 00:00:21;2
11-04-2018 00:00:22;0
11-04-2018 08:04:10;2
11-04-2018 08:04:11;7
11-04-2018 08:04:12;12
11-04-2018 08:04:13;18
11-04-2018 08:04:14;23
11-04-2018 08:04:15;28
11-04-2018 08:04:16;33
11-04-2018 08:04:17;39
11-04-2018 08:04:18;44
11-04-2018 08:04:19;49
11-04-2018 08:04:20;54
11-04-2018 08:04:21;59
11-04-2018 08:04:22;64
11-04-2018 08:04:23;69
11-04-2018 08:04:24;75
11-04-2018 08:04:25;80
11-04-2018 08:04:26;85
11-04-2018 08:04:27;90
11-04-2018 08:04:28;100
11-04-2018 13:59:21;98
11-04-2018 13:59:22;92
11-04-2018 13:59:23;87
11-04-2018 13:59:24;81
11-04-2018 13:59:25;76
11-04-2018 13:59:26;71
11-04-2018 13:59:27;66
11-04-2018 13:59:28;61
11-04-2018 13:59:29;55
11-04-2018 13:59:30;50
11-04-2018 13:59:31;55
11-04-2018 13:59:32;60
11-04-2018 13:59:33;65
11-04-2018 13:59:35;70
11-04-2018 13:59:36;75
11-04-2018 13:59:37;81
11-04-2018 13:59:38;86
11-04-2018 13:59:39;91
11-04-2018 13:59:40;100
11-04-2018 14:26:26;97
11-04-2018 14:26:27;91
11-04-2018 14:26:28;86
11-04-2018 14:26:29;81
11-04-2018 14:26:30;75
11-04-2018 14:26:31;70
11-04-2018 14:26:32;65
11-04-2018 14:26:33;60
11-04-2018 14:26:34;54
11-04-2018 14:26:35;49
11-04-2018 14:26:36;44
11-04-2018 14:26:37;48
11-04-2018 14:26:38;53
11-04-2018 14:26:39;59
11-04-2018 14:26:41;64
11-04-2018 14:26:42;69
11-04-2018 14:26:43;75
11-04-2018 14:26:44;80
11-04-2018 14:26:45;85
11-04-2018 14:26:46;90
11-04-2018 14:26:47;100
11-04-2018 16:03:29;95
11-04-2018 16:03:30;90
11-04-2018 16:03:31;85
11-04-2018 16:03:32;80
11-04-2018 16:03:33;74
11-04-2018 16:03:34;69
11-04-2018 16:03:35;63
11-04-2018 16:03:36;58
11-04-2018 16:03:37;53
11-04-2018 16:03:38;48
11-04-2018 16:03:39;43
11-04-2018 16:03:40;38
11-04-2018 16:03:41;32
11-04-2018 16:03:42;28
11-04-2018 16:03:43;22
11-04-2018 16:03:44;17
11-04-2018 16:03:45;12
11-04-2018 16:03:46;7
11-04-2018 16:03:47;2
11-04-2018 16:03:48;0
11-04-2018 22:00:02;1
11-04-2018 22:00:03;6
11-04-2018 22:00:04;11
11-04-2018 22:00:05;16
11-04-2018 22:00:06;22
11-04-2018 22:00:07;27
11-04-2018 22:00:08;32
11-04-2018 22:00:09;38
11-04-2018 22:00:10;43
11-04-2018 22:00:11;49
11-04-2018 22:00:12;54
11-04-2018 22:00:13;60
11-04-2018 22:00:14;65
11-04-2018 22:00:15;70
11-04-2018 22:00:16;75
11-04-2018 22:00:17;80
11-04-2018 22:00:18;85
11-04-2018 22:00:19;91
11-04-2018 22:00:20;100
11-05-2018 00:00:04;95
11-05-2018 00:00:04;90
11-05-2018 00:00:05;84
11-05-2018 00:00:06;79
11-05-2018 00:00:08;74
11-05-2018 00:00:09;69
11-05-2018 00:00:10;63
11-05-2018 00:00:11;58
11-05-2018 00:00:12;53
11-05-2018 00:00:13;48
11-05-2018 00:00:14;43
11-05-2018 00:00:15;37
11-05-2018 00:00:16;32
11-05-2018 00:00:17;27
11-05-2018 00:00:18;22
11-05-2018 00:00:19;17
11-05-2018 00:00:20;12
11-05-2018 00:00:21;7
11-05-2018 00:00:22;2
11-05-2018 00:00:23;0
11-06-2018 22:00:02;2
11-06-2018 22:00:03;7
11-06-2018 22:00:04;13
11-06-2018 22:00:06;18
11-06-2018 22:00:07;24
11-06-2018 22:00:08;29
11-06-2018 22:00:09;35
11-06-2018 22:00:10;40
11-06-2018 22:00:11;46
11-06-2018 22:00:12;51
11-06-2018 22:00:13;57
11-06-2018 22:00:14;62
11-06-2018 22:00:15;67
11-06-2018 22:00:16;72
11-06-2018 22:00:17;77
11-06-2018 22:00:18;83
11-06-2018 22:00:19;88
11-06-2018 22:00:20;93
11-06-2018 22:00:21;100
11-07-2018 00:00:02;97
11-07-2018 00:00:03;92
11-07-2018 00:00:04;87
11-07-2018 00:00:05;82
11-07-2018 00:00:06;77
11-07-2018 00:00:07;71
11-07-2018 00:00:08;66
11-07-2018 00:00:09;61
11-07-2018 00:00:10;56
11-07-2018 00:00:11;51
11-07-2018 00:00:12;46
11-07-2018 00:00:13;40
11-07-2018 00:00:14;35
11-07-2018 00:00:15;30
11-07-2018 00:00:16;25
11-07-2018 00:00:17;20
11-07-2018 00:00:18;15
11-07-2018 00:00:19;10
11-07-2018 00:00:20;6
11-07-2018 00:00:21;1
11-07-2018 00:00:22;0
11-07-2018 08:05:25;2
11-07-2018 08:05:26;7
11-07-2018 08:05:27;13
11-07-2018 08:05:28;18
11-07-2018 08:05:29;24
11-07-2018 08:05:30;29
11-07-2018 08:05:31;34
11-07-2018 08:05:32;40
11-07-2018 08:05:33;45
11-07-2018 08:05:34;50
11-07-2018 08:05:35;55
11-07-2018 08:05:36;60
11-07-2018 08:05:37;66
11-07-2018 08:05:39;71
11-07-2018 08:05:40;76
11-07-2018 08:05:41;81
11-07-2018 08:05:42;86
11-07-2018 08:05:43;92
11-07-2018 08:05:44;100
11-07-2018 14:27:18;98
11-07-2018 14:27:19;92
11-07-2018 14:27:20;87
11-07-2018 14:27:22;82
11-07-2018 14:27:23;76
11-07-2018 14:27:24;71
11-07-2018 14:27:25;66
11-07-2018 14:27:26;60
11-07-2018 14:27:27;55
11-07-2018 14:27:28;50
11-07-2018 14:27:29;44
11-07-2018 14:27:30;39
11-07-2018 14:27:31;34
11-07-2018 14:27:32;29
11-07-2018 14:27:33;24
11-07-2018 14:27:34;19
11-07-2018 14:27:35;13
11-07-2018 14:27:36;8
11-07-2018 14:27:38;3
11-07-2018 14:27:39;0
11-07-2018 14:28:06;5
11-07-2018 14:28:07;10
11-07-2018 14:28:08;15
11-07-2018 14:28:09;21
11-07-2018 14:28:10;26
11-07-2018 14:28:11;31
11-07-2018 14:28:12;37
11-07-2018 14:28:13;42
11-07-2018 14:28:14;47
11-07-2018 14:28:15;52
11-07-2018 14:28:16;57
11-07-2018 14:28:17;63
11-07-2018 14:28:18;68
11-07-2018 14:28:19;73
11-07-2018 14:28:20;78
11-07-2018 14:28:21;84
11-07-2018 14:28:22;89
11-07-2018 14:28:23;94
11-07-2018 14:28:24;100
11-07-2018 16:06:08;96
11-07-2018 16:06:09;91
11-07-2018 16:06:10;85
11-07-2018 16:06:11;80
11-07-2018 16:06:12;74
11-07-2018 16:06:13;68
11-07-2018 16:06:14;63
11-07-2018 16:06:15;58
11-07-2018 16:06:16;53
11-07-2018 16:06:17;47
11-07-2018 16:06:18;42
11-07-2018 16:06:19;37
11-07-2018 16:06:20;32
11-07-2018 16:06:21;27
11-07-2018 16:06:22;22
11-07-2018 16:06:23;17
11-07-2018 16:06:24;11
11-07-2018 16:06:25;6
11-07-2018 16:06:26;1
11-07-2018 16:06:28;0
11-07-2018 22:00:03;5
11-07-2018 22:00:04;11
11-07-2018 22:00:05;16
11-07-2018 22:00:06;22
11-07-2018 22:00:07;27
11-07-2018 22:00:08;32
11-07-2018 22:00:09;38
11-07-2018 22:00:10;43
11-07-2018 22:00:11;48
11-07-2018 22:00:12;54
11-07-2018 22:00:13;59
11-07-2018 22:00:14;64
11-07-2018 22:00:15;69
11-07-2018 22:00:16;75
11-07-2018 22:00:17;80
11-07-2018 22:00:18;85
11-07-2018 22:00:19;90
11-07-2018 22:00:20;100
11-08-2018 00:00:02;99
11-08-2018 00:00:03;93
11-08-2018 00:00:04;88
11-08-2018 00:00:05;83
11-08-2018 00:00:06;78
11-08-2018 00:00:07;72
11-08-2018 00:00:08;67
11-08-2018 00:00:09;62
11-08-2018 00:00:10;57
11-08-2018 00:00:11;51
11-08-2018 00:00:12;46
11-08-2018 00:00:13;41
11-08-2018 00:00:14;36
11-08-2018 00:00:15;31
11-08-2018 00:00:16;26
11-08-2018 00:00:17;21
11-08-2018 00:00:18;16
11-08-2018 00:00:19;11
11-08-2018 00:00:20;6
11-08-2018 00:00:21;1
11-08-2018 00:00:22;0
11-08-2018 08:34:57;2
11-08-2018 08:34:58;7
11-08-2018 08:34:59;13
11-08-2018 08:35:00;18
11-08-2018 08:35:01;23
11-08-2018 08:35:02;29
11-08-2018 08:35:03;34
11-08-2018 08:35:04;39
11-08-2018 08:35:05;45
11-08-2018 08:35:06;50
11-08-2018 08:35:07;55
11-08-2018 08:35:08;60
11-08-2018 08:35:09;65
11-08-2018 08:35:10;70
11-08-2018 08:35:11;75
11-08-2018 08:35:12;81
11-08-2018 08:35:13;86
11-08-2018 08:35:14;91
11-08-2018 08:35:15;100
11-08-2018 14:27:29;98
11-08-2018 14:27:30;92
11-08-2018 14:27:31;87
11-08-2018 14:27:32;81
11-08-2018 14:27:33;76
11-08-2018 14:27:34;70
11-08-2018 14:27:35;65
11-08-2018 14:27:36;60
11-08-2018 14:27:37;54
11-08-2018 14:27:38;49
11-08-2018 14:27:39;44
11-08-2018 14:27:40;39
11-08-2018 14:27:42;34
11-08-2018 14:27:42;28
11-08-2018 14:27:44;23
11-08-2018 14:27:45;18
11-08-2018 14:27:46;13
11-08-2018 14:27:47;8
11-08-2018 14:27:48;3
11-08-2018 14:27:49;0
11-08-2018 14:27:58;5
11-08-2018 14:27:58;10
11-08-2018 14:27:59;15
11-08-2018 14:28:01;21
11-08-2018 14:28:02;26
11-08-2018 14:28:03;31
11-08-2018 14:28:04;37
11-08-2018 14:28:05;43
11-08-2018 14:28:06;48
11-08-2018 14:28:07;54
11-08-2018 14:28:08;59
11-08-2018 14:28:09;64
11-08-2018 14:28:10;69
11-08-2018 14:28:11;75
11-08-2018 14:28:12;80
11-08-2018 14:28:13;85
11-08-2018 14:28:14;91
11-08-2018 14:28:15;100
11-08-2018 16:03:22;95
11-08-2018 16:03:23;90
11-08-2018 16:03:24;84
11-08-2018 16:03:25;78
11-08-2018 16:03:26;73
11-08-2018 16:03:27;67
11-08-2018 16:03:28;62
11-08-2018 16:03:29;56
11-08-2018 16:03:30;51
11-08-2018 16:03:32;45
11-08-2018 16:03:33;40
11-08-2018 16:03:34;35
11-08-2018 16:03:35;29
11-08-2018 16:03:36;24
11-08-2018 16:03:37;19
11-08-2018 16:03:38;13
11-08-2018 16:03:39;9
11-08-2018 16:03:40;3
11-08-2018 16:03:41;0
11-08-2018 22:00:02;3
11-08-2018 22:00:03;9
11-08-2018 22:00:04;14
11-08-2018 22:00:05;19
11-08-2018 22:00:06;25
11-08-2018 22:00:07;30
11-08-2018 22:00:08;35
11-08-2018 22:00:09;41
11-08-2018 22:00:11;46
11-08-2018 22:00:12;51
11-08-2018 22:00:13;57
11-08-2018 22:00:14;62
11-08-2018 22:00:15;67
11-08-2018 22:00:16;72
11-08-2018 22:00:17;77
11-08-2018 22:00:18;83
11-08-2018 22:00:19;88
11-08-2018 22:00:20;93
11-08-2018 22:00:21;100
11-09-2018 00:00:01;99
11-09-2018 00:00:03;94
11-09-2018 00:00:03;89
11-09-2018 00:00:04;84
11-09-2018 00:00:06;78
11-09-2018 00:00:07;73
11-09-2018 00:00:08;68
11-09-2018 00:00:09;63
11-09-2018 00:00:10;57
11-09-2018 00:00:11;53
11-09-2018 00:00:12;47
11-09-2018 00:00:13;43
11-09-2018 00:00:14;37
11-09-2018 00:00:15;32
11-09-2018 00:00:16;27
11-09-2018 00:00:17;22
11-09-2018 00:00:18;18
11-09-2018 00:00:19;13
11-09-2018 00:00:20;7
11-09-2018 00:00:21;3
11-09-2018 00:00:22;0
11-09-2018 08:04:31;3
11-09-2018 08:04:32;9
