Time;Sun screening, Roof, Zone 31 - Rm. 3-2, South Office, Absolut position Sunscreening;Natural ventilation, Roof, Zone 31 - Rm. 3-2, South Office, Ventilation mode;Natural ventilation, Roof, Zone 31 - Rm. 3-2, South Office, Start pulse ventilation;Natural ventilation, Roof, Zone 31 - Rm. 3-2, South Office, NV Advance(TM) status
08-22-2018 05:00:00;0;5;-1;17
08-22-2018 05:00:01;0;5;0;17
08-22-2018 06:00:00;0;4;-1;17
08-22-2018 06:00:01;0;4;-1;32
08-22-2018 22:00:00;0;5;-1;32
08-22-2018 22:00:01;0;5;0;17
08-22-2018 23:00:00;0;5;-1;17
08-22-2018 23:00:01;0;5;0;17
08-23-2018;0;5;-1;17
08-23-2018 00:00:01;0;5;0;17
08-23-2018 01:00:00;0;5;-1;17
08-23-2018 01:00:01;0;5;0;17
08-23-2018 03:00:00;0;5;-1;17
08-23-2018 03:00:01;0;5;0;17
08-23-2018 04:00:00;0;5;-1;17
08-23-2018 04:00:01;0;5;0;17
08-23-2018 05:00:00;0;5;-1;17
08-23-2018 05:00:01;0;5;0;17
08-23-2018 06:00:00;0;4;-1;17
08-23-2018 06:00:01;0;4;-1;32
08-23-2018 22:00:00;0;5;-1;32
08-23-2018 22:00:00;0;5;0;17
08-23-2018 23:00:00;0;5;-1;17
08-23-2018 23:00:01;0;5;0;17
08-24-2018;0;5;-1;17
08-24-2018 00:00:01;0;5;0;17
08-24-2018 00:34:59;0;5;0;50
08-24-2018 00:35:59;0;5;0;17
08-24-2018 00:36:00;0;3;0;17
08-24-2018 00:36:01;0;3;0;32
08-24-2018 00:37:00;0;5;0;32
08-24-2018 00:37:01;0;5;0;17
08-24-2018 00:39:59;0;5;0;50
08-24-2018 00:41:00;0;3;0;50
08-24-2018 00:41:01;0;3;0;30
08-24-2018 00:41:59;0;3;0;32
08-24-2018 00:42:59;0;3;0;30
08-24-2018 00:43:00;0;5;0;30
08-24-2018 00:43:01;0;5;0;50
08-24-2018 00:44:00;0;3;0;50
08-24-2018 00:44:01;0;3;0;30
08-24-2018 01:00:00;0;3;-1;30
08-24-2018 05:03:04;0;3;-1;30
08-24-2018 05:03:04;0;3;-1;30
08-24-2018 05:03:04;0;3;-1;30
08-27-2018 08:18:16;0;4;-1;30
08-27-2018 08:18:16;0;4;-1;12
08-27-2018 08:19:50;0;4;-1;32
08-27-2018 09:00:00;0;4;-1;32
08-27-2018 09:00:01;0;4;0;32
08-27-2018 09:43:13;0;4;0;12
08-27-2018 09:44:00;0;3;0;12
08-27-2018 09:57:40;0;3;0;12
08-27-2018 09:57:42;0;4;0;12
08-27-2018 10:00:00;0;4;-1;12
08-27-2018 10:00:01;0;4;0;12
08-27-2018 10:00:15;0;4;0;32
08-27-2018 11:00:00;0;4;-1;32
08-27-2018 22:00:00;0;5;-1;32
08-27-2018 22:00:01;0;5;0;17
08-27-2018 23:00:00;0;5;-1;17
08-27-2018 23:00:01;0;5;0;17
08-28-2018;0;5;-1;17
08-28-2018 00:00:01;0;5;0;17
08-28-2018 02:00:00;0;5;-1;17
08-28-2018 02:00:01;0;5;0;17
08-28-2018 03:00:00;0;5;-1;17
08-28-2018 03:00:01;0;5;0;17
08-28-2018 04:00:00;0;5;-1;17
08-28-2018 04:00:01;0;5;0;17
08-28-2018 05:00:00;0;5;-1;17
08-28-2018 05:00:01;0;5;0;17
08-28-2018 06:00:00;0;4;-1;17
08-28-2018 06:00:01;0;4;-1;32
08-28-2018 10:03:02;0;4;0;32
08-28-2018 10:50:13;2;4;0;32
08-28-2018 10:50:14;4;4;0;32
08-28-2018 10:50:15;6;4;0;32
08-28-2018 10:50:16;8;4;0;32
08-28-2018 10:50:17;10;4;0;32
08-28-2018 10:50:18;12;4;0;32
08-28-2018 10:50:20;14;4;0;32
08-28-2018 10:50:20;17;4;0;32
08-28-2018 10:50:22;19;4;0;32
08-28-2018 10:50:23;21;4;0;32
08-28-2018 10:50:24;23;4;0;32
08-28-2018 10:50:25;25;4;0;32
08-28-2018 10:50:26;27;4;0;32
08-28-2018 10:50:27;29;4;0;32
08-28-2018 10:50:28;31;4;0;32
08-28-2018 10:50:29;33;4;0;32
08-28-2018 10:50:30;34;4;0;32
08-28-2018 11:00:00;34;4;-1;32
08-28-2018 11:15:05;34;4;-1;12
08-28-2018 11:15:12;34;3;-1;12
08-28-2018 11:15:39;34;3;-1;12
08-28-2018 11:16:00;34;4;-1;12
08-28-2018 11:17:43;34;4;-1;32
08-28-2018 12:00:00;34;4;-1;32
08-28-2018 12:00:01;34;4;0;32
08-28-2018 12:00:34;34;4;-1;32
08-28-2018 13:31:09;95;4;-1;32
08-28-2018 13:31:11;88;4;-1;32
08-28-2018 13:31:11;82;4;-1;32
08-28-2018 13:31:13;76;4;-1;32
08-28-2018 13:31:14;70;4;-1;32
08-28-2018 13:31:15;64;4;-1;32
08-28-2018 13:31:16;57;4;-1;32
08-28-2018 13:31:17;51;4;-1;32
08-28-2018 13:31:18;45;4;-1;32
08-28-2018 13:31:19;39;4;-1;32
08-28-2018 13:31:20;33;4;-1;32
08-28-2018 13:31:21;27;4;-1;32
08-28-2018 13:31:22;21;4;-1;32
08-28-2018 13:31:23;15;4;-1;32
08-28-2018 13:31:24;9;4;-1;32
08-28-2018 13:31:25;3;4;-1;32
08-28-2018 13:31:26;0;4;-1;32
08-28-2018 13:31:35;2;4;-1;32
08-28-2018 13:31:36;8;4;-1;32
08-28-2018 13:31:37;15;4;-1;32
08-28-2018 13:31:38;21;4;-1;32
08-28-2018 13:31:39;27;4;-1;32
08-28-2018 13:31:40;33;4;-1;32
08-28-2018 13:31:41;40;4;-1;32
08-28-2018 13:31:42;46;4;-1;32
08-28-2018 13:31:43;52;4;-1;32
08-28-2018 13:31:44;58;4;-1;32
08-28-2018 13:31:45;64;4;-1;32
08-28-2018 13:31:46;71;4;-1;32
08-28-2018 13:31:47;77;4;-1;32
08-28-2018 13:31:48;83;4;-1;32
08-28-2018 13:31:49;89;4;-1;32
08-28-2018 13:31:50;100;4;-1;32
08-28-2018 22:00:00;100;5;-1;32
08-28-2018 22:00:01;100;5;0;17
08-28-2018 23:00:00;100;5;-1;17
08-28-2018 23:00:01;100;5;0;17
08-29-2018;100;5;-1;17
08-29-2018 00:00:01;100;5;0;17
08-29-2018 01:00:00;100;5;-1;17
08-29-2018 01:00:01;100;5;0;17
08-29-2018 02:00:00;100;5;-1;17
08-29-2018 02:00:01;100;5;0;17
08-29-2018 03:00:00;100;5;-1;17
08-29-2018 03:00:01;100;5;0;17
08-29-2018 04:00:00;100;5;-1;17
08-29-2018 04:00:01;100;5;0;17
08-29-2018 06:00:00;100;4;-1;17
08-29-2018 06:00:01;100;4;-1;32
08-29-2018 08:45:14;100;4;-1;32
08-29-2018 08:45:14;100;4;-1;32
08-29-2018 08:45:15;100;4;-1;32
08-29-2018 09:00:00;100;4;-1;32
08-29-2018 09:00:01;100;4;0;32
08-29-2018 10:00:00;100;4;-1;32
08-29-2018 22:00:00;100;5;-1;32
08-29-2018 22:00:01;100;5;0;17
08-29-2018 23:00:00;100;5;-1;17
08-29-2018 23:00:01;100;5;0;17
08-30-2018;100;5;-1;17
08-30-2018 00:00:01;100;5;0;17
08-30-2018 01:00:00;100;5;-1;17
08-30-2018 01:00:01;100;5;0;17
08-30-2018 02:00:00;100;5;-1;17
08-30-2018 02:00:01;100;5;0;17
08-30-2018 03:00:00;100;5;-1;17
08-30-2018 03:00:01;100;5;0;17
08-30-2018 04:00:00;100;5;-1;17
08-30-2018 04:00:01;100;5;0;17
08-30-2018 05:00:00;100;5;-1;17
08-30-2018 05:00:01;100;5;0;17
08-30-2018 06:00:00;100;4;-1;17
08-30-2018 06:00:01;100;4;-1;32
08-30-2018 06:59:55;99;4;-1;32
08-30-2018 06:59:56;93;4;-1;32
08-30-2018 06:59:57;84;4;-1;32
08-30-2018 06:59:58;76;4;-1;32
08-30-2018 06:59:59;67;4;-1;32
08-30-2018 07:00:00;59;4;-1;32
08-30-2018 07:00:01;51;4;-1;32
08-30-2018 07:00:02;43;4;-1;32
08-30-2018 07:00:03;35;4;-1;32
08-30-2018 07:00:04;27;4;-1;32
08-30-2018 07:00:06;19;4;-1;32
08-30-2018 07:00:06;11;4;-1;32
08-30-2018 07:00:08;3;4;-1;32
08-30-2018 07:00:09;0;4;-1;32
08-30-2018 08:03:02;0;4;0;32
08-30-2018 08:31:38;2;4;0;32
08-30-2018 08:31:39;8;4;0;32
08-30-2018 08:31:40;13;4;0;32
08-30-2018 08:31:42;19;4;0;32
08-30-2018 08:31:43;24;4;0;32
08-30-2018 08:31:44;30;4;0;32
08-30-2018 08:31:45;35;4;0;32
08-30-2018 08:31:46;41;4;0;32
08-30-2018 08:31:47;46;4;0;32
08-30-2018 08:31:48;51;4;0;32
08-30-2018 08:31:49;56;4;0;32
08-30-2018 08:31:50;62;4;0;32
08-30-2018 08:31:51;67;4;0;32
08-30-2018 08:31:52;73;4;0;32
08-30-2018 08:31:53;78;4;0;32
08-30-2018 08:31:54;83;4;0;32
08-30-2018 08:31:55;89;4;0;32
08-30-2018 08:31:56;94;4;0;32
08-30-2018 08:31:57;100;4;0;32
08-30-2018 09:00:00;100;4;-1;32
08-30-2018 09:07:58;98;4;-1;32
08-30-2018 09:07:59;93;4;-1;32
08-30-2018 09:08:00;87;4;-1;32
08-30-2018 09:08:01;82;4;-1;32
08-30-2018 09:08:03;76;4;-1;32
08-30-2018 09:08:04;70;4;-1;32
08-30-2018 09:08:05;65;4;-1;32
08-30-2018 09:08:06;60;4;-1;32
08-30-2018 09:08:07;54;4;-1;32
08-30-2018 09:08:08;49;4;-1;32
08-30-2018 09:08:09;44;4;-1;32
08-30-2018 09:08:10;38;4;-1;32
08-30-2018 09:08:11;33;4;-1;32
08-30-2018 09:08:12;28;4;-1;32
08-30-2018 09:08:13;23;4;-1;32
08-30-2018 09:08:14;17;4;-1;32
08-30-2018 09:08:15;13;4;-1;32
08-30-2018 09:08:16;7;4;-1;32
08-30-2018 09:08:17;2;4;-1;32
08-30-2018 09:08:18;0;4;-1;32
08-30-2018 10:26:01;2;4;-1;32
08-30-2018 10:26:02;7;4;-1;32
08-30-2018 10:26:03;13;4;-1;32
08-30-2018 10:26:04;19;4;-1;32
08-30-2018 10:26:05;24;4;-1;32
08-30-2018 10:26:06;30;4;-1;32
08-30-2018 10:26:07;35;4;-1;32
08-30-2018 10:26:08;41;4;-1;32
08-30-2018 10:26:09;46;4;-1;32
08-30-2018 10:26:10;51;4;-1;32
08-30-2018 10:26:11;57;4;-1;32
08-30-2018 10:26:12;63;4;-1;32
08-30-2018 10:26:13;68;4;-1;32
08-30-2018 10:26:14;73;4;-1;32
08-30-2018 10:26:15;79;4;-1;32
08-30-2018 10:26:16;84;4;-1;32
08-30-2018 10:26:17;90;4;-1;32
08-30-2018 10:26:18;100;4;-1;32
08-30-2018 10:58:29;100;4;-1;40
08-30-2018 10:59:00;100;8;-1;40
08-30-2018 10:59:01;100;8;-1;80
08-30-2018 10:59:02;100;8;-1;83
08-30-2018 10:59:35;100;8;-1;80
08-30-2018 11:00:02;100;8;-1;83
08-30-2018 11:00:14;100;8;-1;80
08-30-2018 11:01:03;100;8;-1;83
08-30-2018 11:01:16;100;8;-1;80
08-30-2018 11:02:02;100;8;-1;83
08-30-2018 11:03:00;100;4;-1;32
08-30-2018 14:33:38;100;4;-1;12
08-30-2018 14:33:44;100;4;-1;12
08-30-2018 14:33:45;96;4;-1;12
08-30-2018 14:33:47;90;4;-1;12
08-30-2018 14:33:52;61;4;-1;12
08-30-2018 14:33:53;55;4;-1;12
08-30-2018 14:33:54;50;4;-1;12
08-30-2018 14:33:55;44;4;-1;12
08-30-2018 14:33:56;39;4;-1;12
08-30-2018 14:33:57;33;4;-1;12
08-30-2018 14:33:58;28;4;-1;12
08-30-2018 14:33:59;23;4;-1;12
08-30-2018 14:34:00;17;4;-1;12
08-30-2018 14:34:02;12;4;-1;12
08-30-2018 14:34:03;7;4;-1;12
08-30-2018 14:34:05;0;4;-1;12
08-30-2018 14:36:36;0;4;-1;32
08-30-2018 14:41:46;3;4;-1;32
08-30-2018 14:41:47;9;4;-1;32
08-30-2018 14:41:48;14;4;-1;32
08-30-2018 14:41:49;20;4;-1;32
08-30-2018 14:41:50;26;4;-1;32
08-30-2018 14:41:51;31;4;-1;32
08-30-2018 14:41:52;37;4;-1;32
08-30-2018 14:41:53;43;4;-1;32
08-30-2018 14:41:54;49;4;-1;32
08-30-2018 14:41:56;54;4;-1;32
08-30-2018 14:41:57;60;4;-1;32
08-30-2018 14:41:58;65;4;-1;32
08-30-2018 14:41:59;71;4;-1;32
08-30-2018 14:42:00;76;4;-1;32
08-30-2018 14:42:01;82;4;-1;32
08-30-2018 14:42:02;87;4;-1;32
08-30-2018 14:42:03;93;4;-1;32
08-30-2018 14:42:04;100;4;-1;32
08-30-2018 14:54:55;99;4;-1;32
08-30-2018 14:54:57;93;4;-1;32
08-30-2018 14:54:58;87;4;-1;32
08-30-2018 14:54:59;82;4;-1;32
08-30-2018 14:55:00;76;4;-1;32
08-30-2018 14:55:01;71;4;-1;32
08-30-2018 14:55:02;65;4;-1;32
08-30-2018 14:55:03;60;4;-1;32
08-30-2018 14:55:04;54;4;-1;32
08-30-2018 14:55:05;49;4;-1;32
08-30-2018 14:55:06;43;4;-1;32
08-30-2018 14:55:07;38;4;-1;32
08-30-2018 14:55:08;33;4;-1;32
08-30-2018 14:55:09;27;4;-1;32
08-30-2018 14:55:10;22;4;-1;32
08-30-2018 14:55:11;17;4;-1;32
08-30-2018 14:55:12;11;4;-1;32
08-30-2018 14:55:13;6;4;-1;32
08-30-2018 14:55:14;1;4;-1;32
08-30-2018 14:55:15;0;4;-1;32
08-30-2018 15:00:00;0;4;-1;32
08-30-2018 15:00:01;0;4;0;32
08-30-2018 16:00:00;0;4;-1;32
08-30-2018 22:00:00;0;5;-1;32
08-30-2018 22:00:01;0;5;0;52
08-30-2018 23:00:00;0;5;-1;52
08-30-2018 23:00:01;0;5;0;52
08-30-2018 23:00:51;0;5;-1;52
08-30-2018 23:00:52;0;5;0;52
08-31-2018;0;5;-1;52
08-31-2018 00:00:01;0;5;0;52
08-31-2018 01:00:00;0;5;-1;52
08-31-2018 01:00:01;0;5;0;52
08-31-2018 02:00:00;0;5;-1;52
08-31-2018 02:00:01;0;5;0;52
08-31-2018 03:00:00;0;5;-1;52
08-31-2018 03:00:01;0;5;0;52
08-31-2018 04:00:00;0;5;-1;52
08-31-2018 04:00:01;0;5;0;52
08-31-2018 05:00:00;0;5;-1;52
08-31-2018 05:00:01;0;5;0;52
08-31-2018 06:00:00;0;4;-1;52
08-31-2018 06:00:01;0;4;-1;32
08-31-2018 09:48:26;1;4;-1;32
08-31-2018 09:48:27;6;4;-1;32
08-31-2018 09:48:28;12;4;-1;32
08-31-2018 09:48:29;17;4;-1;32
08-31-2018 09:48:31;23;4;-1;32
08-31-2018 09:48:32;28;4;-1;32
08-31-2018 09:48:33;34;4;-1;32
08-31-2018 09:48:34;39;4;-1;32
08-31-2018 09:48:35;45;4;-1;32
08-31-2018 09:48:36;50;4;-1;32
08-31-2018 09:48:37;56;4;-1;32
08-31-2018 09:48:38;61;4;-1;32
08-31-2018 09:48:39;66;4;-1;32
08-31-2018 09:48:40;72;4;-1;32
08-31-2018 09:48:41;77;4;-1;32
08-31-2018 09:48:42;83;4;-1;32
08-31-2018 09:48:43;88;4;-1;32
08-31-2018 09:48:44;93;4;-1;32
08-31-2018 09:48:45;100;4;-1;32
08-31-2018 16:49:35;98;4;-1;32
08-31-2018 16:49:35;93;4;-1;32
08-31-2018 16:49:37;87;4;-1;32
08-31-2018 16:49:38;81;4;-1;32
08-31-2018 16:49:39;76;4;-1;32
08-31-2018 16:49:40;70;4;-1;32
08-31-2018 16:49:41;64;4;-1;32
08-31-2018 16:49:42;58;4;-1;32
08-31-2018 16:49:43;53;4;-1;32
08-31-2018 16:49:44;48;4;-1;32
08-31-2018 16:49:45;42;4;-1;32
08-31-2018 16:49:46;37;4;-1;32
08-31-2018 16:49:47;31;4;-1;32
08-31-2018 16:49:48;26;4;-1;32
08-31-2018 16:49:49;20;4;-1;32
08-31-2018 16:49:50;15;4;-1;32
08-31-2018 16:49:51;10;4;-1;32
08-31-2018 16:49:52;4;4;-1;32
08-31-2018 16:49:54;0;4;-1;32
08-31-2018 22:00:00;0;5;-1;32
08-31-2018 22:00:01;0;5;0;52
08-31-2018 23:00:00;0;5;-1;52
08-31-2018 23:00:01;0;5;0;52
08-31-2018 23:02:02;0;5;0;50
08-31-2018 23:03:00;0;1;0;50
08-31-2018 23:03:01;0;1;0;10
08-31-2018 23:03:02;0;1;0;17
08-31-2018 23:04:00;0;5;0;17
08-31-2018 23:04:01;0;5;0;52
08-31-2018 23:07:02;0;5;0;50
08-31-2018 23:08:00;0;1;0;50
08-31-2018 23:08:01;0;1;0;10
09-01-2018;0;3;0;10
09-01-2018 00:00:01;0;3;0;30
09-01-2018 00:22:04;0;3;0;32
09-01-2018 00:23:00;0;5;0;32
09-01-2018 00:23:01;0;5;0;52
09-01-2018 00:23:02;0;5;0;50
09-01-2018 00:24:00;0;3;0;50
09-01-2018 00:24:01;0;3;0;30
09-01-2018 00:24:04;0;3;0;32
09-01-2018 00:25:00;0;5;0;32
09-01-2018 00:25:01;0;5;0;52
09-01-2018 00:25:04;0;5;0;50
09-01-2018 00:26:00;0;3;0;50
09-01-2018 00:26:01;0;3;0;30
09-01-2018 00:27:04;0;3;0;32
09-01-2018 00:28:00;0;5;0;32
09-01-2018 00:28:01;0;5;0;52
09-01-2018 01:28:02;0;5;0;50
09-01-2018 01:29:00;0;3;0;50
09-01-2018 01:29:01;0;3;0;30
09-01-2018 01:30:02;0;3;0;32
09-01-2018 01:31:00;0;5;0;32
09-01-2018 01:31:01;0;5;0;52
09-01-2018 01:32:02;0;5;0;50
09-01-2018 01:33:00;0;3;0;50
09-01-2018 01:33:01;0;3;0;30
09-01-2018 03:09:02;0;3;0;32
09-01-2018 03:10:00;0;5;0;32
09-01-2018 03:10:01;0;5;0;52
09-01-2018 03:35:02;0;5;0;50
09-01-2018 03:36:00;0;3;0;50
09-01-2018 03:36:01;0;3;0;30
09-01-2018 06:53:02;0;3;0;32
09-01-2018 06:54:02;0;3;0;30
09-01-2018 06:55:02;0;3;0;32
09-01-2018 07:05:02;0;3;0;30
09-01-2018 07:06:02;0;3;0;32
09-01-2018 09:39:48;4;3;0;32
09-01-2018 09:39:49;9;3;0;32
09-01-2018 09:39:50;15;3;0;32
09-01-2018 09:39:51;20;3;0;32
09-01-2018 09:39:52;26;3;0;32
09-01-2018 09:39:53;31;3;0;32
09-01-2018 09:39:54;37;3;0;32
09-01-2018 09:39:56;42;3;0;32
09-01-2018 09:39:57;47;3;0;32
09-01-2018 09:39:58;53;3;0;32
09-01-2018 09:39:59;58;3;0;32
09-01-2018 09:40:00;64;3;0;32
09-01-2018 09:40:01;69;3;0;32
09-01-2018 09:40:02;74;3;0;32
09-01-2018 09:40:03;79;3;0;32
09-01-2018 09:40:04;85;3;0;32
09-01-2018 09:40:05;90;3;0;32
09-01-2018 09:40:06;100;3;0;32
09-01-2018 16:52:55;94;3;0;32
09-01-2018 16:52:56;89;3;0;32
09-01-2018 16:52:57;83;3;0;32
09-01-2018 16:52:58;78;3;0;32
09-01-2018 16:52:59;72;3;0;32
09-01-2018 16:53:00;66;3;0;32
09-01-2018 16:53:01;61;3;0;32
09-01-2018 16:53:02;55;3;0;32
09-01-2018 16:53:03;49;3;0;32
09-01-2018 16:53:04;44;3;0;32
09-01-2018 16:53:06;38;3;0;32
09-01-2018 16:53:07;33;3;0;32
09-01-2018 16:53:08;28;3;0;32
09-01-2018 16:53:09;22;3;0;32
09-01-2018 16:53:10;16;3;0;32
09-01-2018 16:53:11;11;3;0;32
09-01-2018 16:53:12;6;3;0;32
09-01-2018 16:53:13;1;3;0;32
09-01-2018 16:53:14;0;3;0;32
09-01-2018 22:00:00;0;5;0;32
09-01-2018 22:00:01;0;5;0;52
09-01-2018 22:00:03;1;5;0;52
09-01-2018 22:00:05;7;5;0;52
09-01-2018 22:00:05;13;5;0;52
09-01-2018 22:00:06;19;5;0;52
09-01-2018 22:00:07;25;5;0;52
09-01-2018 22:00:09;30;5;0;52
09-01-2018 22:00:09;36;5;0;52
09-01-2018 22:00:11;42;5;0;52
09-01-2018 22:00:12;47;5;0;52
09-01-2018 22:00:13;53;5;0;52
09-01-2018 22:00:14;59;5;0;52
09-01-2018 22:00:15;64;5;0;52
09-01-2018 22:00:16;70;5;0;52
09-01-2018 22:00:17;75;5;0;52
09-01-2018 22:00:18;81;5;0;52
09-01-2018 22:00:19;86;5;0;52
09-01-2018 22:00:20;92;5;0;52
09-01-2018 22:00:21;100;5;0;52
09-02-2018 00:00:02;97;5;0;52
09-02-2018 00:00:03;92;5;0;52
09-02-2018 00:00:04;86;5;0;52
09-02-2018 00:00:05;81;5;0;52
09-02-2018 00:00:06;75;5;0;52
09-02-2018 00:00:07;70;5;0;52
09-02-2018 00:00:08;65;5;0;52
09-02-2018 00:00:09;59;5;0;52
09-02-2018 00:00:10;54;5;0;52
09-02-2018 00:00:11;49;5;0;52
09-02-2018 00:00:12;43;5;0;52
09-02-2018 00:00:13;38;5;0;52
09-02-2018 00:00:14;33;5;0;52
09-02-2018 00:00:15;28;5;0;52
09-02-2018 00:00:17;23;5;0;52
09-02-2018 00:00:18;18;5;0;52
09-02-2018 00:00:19;13;5;0;52
09-02-2018 00:00:20;8;5;0;52
09-02-2018 00:00:21;3;5;0;52
09-02-2018 00:00:22;0;5;0;52
09-02-2018 05:00:04;0;5;0;50
09-02-2018 05:01:00;0;3;0;50
09-02-2018 05:01:01;0;3;0;30
